project_id,week_number,construction_stage,task_type,site_area_sqft,productivity_rate,is_complex_design,floors_completed,req_cement_bags,req_bricks_nos,req_steel_kg,req_sand_tons,req_skilled_labour,req_unskilled_labour
1144,10,2,Rebar_Binding,10000,100,0,0,243,2258,2737.86,60.37,4,4
1144,10,2,Concrete_Pour,10000,9,0,0,243,2258,2737.86,60.37,2,4
1144,11,2,Brick_Masonry,10000,450,0,0,564,6761,6324.88,145.88,3,5
1144,11,2,Rebar_Binding,10000,100,0,0,564,6761,6324.88,145.88,12,12
1144,11,2,Concrete_Pour,10000,9,0,0,564,6761,6324.88,145.88,4,12
1144,12,2,Brick_Masonry,10000,450,0,0,339,4764,3804.68,90.65,2,3
1144,12,2,Rebar_Binding,10000,100,0,0,339,4764,3804.68,90.65,7,7
1144,12,2,Concrete_Pour,10000,9,0,0,339,4764,3804.68,90.65,3,7
1144,13,2,Brick_Masonry,10000,450,0,0,312,4403,3505.82,83.58,2,3
1144,13,2,Rebar_Binding,10000,100,0,0,312,4403,3505.82,83.58,6,6
1144,13,2,Concrete_Pour,10000,9,0,0,312,4403,3505.82,83.58,2,6
1144,14,2,Brick_Masonry,10000,450,0,0,327,4615,3674.22,87.6,2,3
1144,14,2,Rebar_Binding,10000,100,0,0,327,4615,3674.22,87.6,7,7
1144,14,2,Concrete_Pour,10000,9,0,0,327,4615,3674.22,87.6,3,7
1144,15,2,Brick_Masonry,10000,450,0,0,218,3082,2453.57,58.5,2,3
1144,15,2,Rebar_Binding,10000,100,0,0,218,3082,2453.57,58.5,5,5
1144,15,2,Concrete_Pour,10000,9,0,0,218,3082,2453.57,58.5,2,5
1144,16,3,Brick_Masonry,10000,450,0,0,160,1055,2485.72,29.85,1,2
1144,16,3,Rebar_Binding,10000,100,0,0,160,1055,2485.72,29.85,5,5
1144,16,3,Concrete_Pour,10000,9,0,0,160,1055,2485.72,29.85,1,3
1144,17,3,Brick_Masonry,10000,450,0,0,192,472,3415.21,27.07,1,2
1144,17,3,Rebar_Binding,10000,100,0,0,192,472,3415.21,27.07,6,6
1144,17,3,Concrete_Pour,10000,9,0,0,192,472,3415.21,27.07,2,4
1144,18,3,Brick_Masonry,10000,450,0,0,94,16,1813.5,11.03,1,2
1144,18,3,Rebar_Binding,10000,100,0,0,94,16,1813.5,11.03,3,3
1144,18,3,Concrete_Pour,10000,9,0,0,94,16,1813.5,11.03,1,2
1144,19,3,Brick_Masonry,10000,450,0,0,164,6,3143.14,18.83,1,2
1144,19,3,Rebar_Binding,10000,100,0,0,164,6,3143.14,18.83,7,7
1144,19,3,Concrete_Pour,10000,9,0,0,164,6,3143.14,18.83,2,4
1144,20,3,Rebar_Binding,10000,100,0,0,97,0,1869.41,11.14,3,3
1144,20,3,Concrete_Pour,10000,9,0,0,97,0,1869.41,11.14,1,2
1144,21,3,Rebar_Binding,10000,100,0,0,109,0,2110.87,12.58,4,4
1144,21,3,Concrete_Pour,10000,9,0,0,109,0,2110.87,12.58,1,2
1144,22,3,Rebar_Binding,10000,100,0,0,164,0,3144.7,18.74,7,7
1144,22,3,Concrete_Pour,10000,9,0,0,164,0,3144.7,18.74,2,4
1144,23,3,Brick_Masonry,10000,450,0,0,137,1,2647.84,15.78,1,2
1144,23,3,Rebar_Binding,10000,100,0,0,137,1,2647.84,15.78,5,5
1144,23,3,Concrete_Pour,10000,9,0,0,137,1,2647.84,15.78,1,3
1144,24,3,Rebar_Binding,10000,100,0,0,121,0,2331.35,13.9,4,4
1144,24,3,Concrete_Pour,10000,9,0,0,121,0,2331.35,13.9,1,3
1144,25,3,Rebar_Binding,10000,100,0,0,126,0,2440.49,14.55,5,5
1144,25,3,Concrete_Pour,10000,9,0,0,126,0,2440.49,14.55,1,3
1144,26,3,Rebar_Binding,10000,100,0,0,95,0,1834.29,10.93,3,3
1144,26,3,Concrete_Pour,10000,9,0,0,95,0,1834.29,10.93,1,2
1144,27,3,Rebar_Binding,10000,100,0,1,131,0,2512.13,14.97,5,5
1144,27,3,Concrete_Pour,10000,9,0,1,131,0,2512.13,14.97,1,3
1144,28,3,Rebar_Binding,10000,100,0,1,151,0,2914.61,17.37,6,6
1144,28,3,Concrete_Pour,10000,9,0,1,151,0,2914.61,17.37,2,4
1144,29,3,Rebar_Binding,10000,100,0,1,127,0,2436.98,14.53,5,5
1144,29,3,Concrete_Pour,10000,9,0,1,127,0,2436.98,14.53,1,3
1144,30,3,Rebar_Binding,10000,100,0,1,120,0,2319.87,13.83,4,4
1144,30,3,Concrete_Pour,10000,9,0,1,120,0,2319.87,13.83,1,3
1144,31,3,Rebar_Binding,10000,100,0,1,93,0,1779.67,10.61,3,3
1144,31,3,Concrete_Pour,10000,9,0,1,93,0,1779.67,10.61,1,2
1144,32,3,Rebar_Binding,10000,100,0,1,124,0,2397.5,14.29,4,4
1144,32,3,Concrete_Pour,10000,9,0,1,124,0,2397.5,14.29,1,3
1144,33,3,Rebar_Binding,10000,100,0,1,160,0,3079.42,18.35,7,7
1144,33,3,Concrete_Pour,10000,9,0,1,160,0,3079.42,18.35,2,4
1144,34,3,Rebar_Binding,10000,100,0,1,99,0,1911.91,11.4,3,3
1144,34,3,Concrete_Pour,10000,9,0,1,99,0,1911.91,11.4,1,2
1144,35,3,Rebar_Binding,10000,100,0,1,117,0,2238.83,13.34,4,4
1144,35,3,Concrete_Pour,10000,9,0,1,117,0,2238.83,13.34,1,2
1144,36,3,Rebar_Binding,10000,100,0,1,123,0,2373.85,14.15,4,4
1144,36,3,Concrete_Pour,10000,9,0,1,123,0,2373.85,14.15,1,3
1144,37,3,Rebar_Binding,10000,100,0,1,173,0,3337.39,19.89,7,7
1144,37,3,Concrete_Pour,10000,9,0,1,173,0,3337.39,19.89,2,5
1144,38,3,Rebar_Binding,10000,100,0,1,123,0,2376.26,14.16,4,4
1144,38,3,Concrete_Pour,10000,9,0,1,123,0,2376.26,14.16,1,3
1144,39,3,Rebar_Binding,10000,100,0,2,129,0,2481.07,14.79,5,5
1144,39,3,Concrete_Pour,10000,9,0,2,129,0,2481.07,14.79,1,3
1144,40,3,Rebar_Binding,10000,100,0,2,130,0,2517.01,15.0,5,5
1144,40,3,Concrete_Pour,10000,9,0,2,130,0,2517.01,15.0,1,3
1144,41,3,Rebar_Binding,10000,100,0,2,90,0,1746.16,10.41,3,3
1144,41,3,Concrete_Pour,10000,9,0,2,90,0,1746.16,10.41,1,2
1144,42,3,Rebar_Binding,10000,100,0,2,112,0,2162.02,12.89,4,4
1144,42,3,Concrete_Pour,10000,9,0,2,112,0,2162.02,12.89,1,2
1144,43,3,Rebar_Binding,10000,100,0,2,177,0,3408.49,20.32,8,8
1144,43,3,Concrete_Pour,10000,9,0,2,177,0,3408.49,20.32,2,5
1144,44,3,Rebar_Binding,10000,100,0,2,121,0,2338.51,13.94,5,5
1144,44,3,Concrete_Pour,10000,9,0,2,121,0,2338.51,13.94,1,3
1144,45,3,Rebar_Binding,10000,100,0,2,130,0,2501.41,14.91,5,5
1144,45,3,Concrete_Pour,10000,9,0,2,130,0,2501.41,14.91,1,3
1144,46,3,Rebar_Binding,10000,100,0,2,48,0,942.74,5.62,1,1
1144,46,3,Concrete_Pour,10000,9,0,2,48,0,942.74,5.62,1,2
1144,47,3,Rebar_Binding,10000,100,0,2,210,0,4040.75,24.08,9,9
1144,47,3,Concrete_Pour,10000,9,0,2,210,0,4040.75,24.08,2,5
1144,48,3,Rebar_Binding,10000,100,0,2,124,0,2402.11,14.32,5,5
1144,48,3,Concrete_Pour,10000,9,0,2,124,0,2402.11,14.32,1,3
1144,49,3,Rebar_Binding,10000,100,0,2,97,0,1865.81,11.12,3,3
1144,49,3,Concrete_Pour,10000,9,0,2,97,0,1865.81,11.12,1,2
1144,50,3,Rebar_Binding,10000,100,0,2,127,0,2448.01,14.59,5,5
1144,50,3,Concrete_Pour,10000,9,0,2,127,0,2448.01,14.59,1,3
1144,51,3,Rebar_Binding,10000,100,0,3,104,0,2000.14,11.92,6,6
1144,51,3,Concrete_Pour,10000,9,0,3,104,0,2000.14,11.92,1,3
1144,52,4,Brick_Masonry,10000,450,0,3,60,7170,569.91,9.96,3,5
1144,52,4,Rebar_Binding,10000,100,0,3,60,7170,569.91,9.96,1,1
1144,52,4,Concrete_Pour,10000,9,0,3,60,7170,569.91,9.96,1,2
1144,53,4,Brick_Masonry,10000,450,0,3,55,9045,324.47,10.22,2,3
1144,53,4,Rebar_Binding,10000,100,0,3,55,9045,324.47,10.22,1,1
1144,53,4,Concrete_Pour,10000,9,0,3,55,9045,324.47,10.22,1,2
1144,54,4,Brick_Masonry,10000,450,0,3,149,26941,651.64,28.56,15,23
1144,54,4,Rebar_Binding,10000,100,0,3,149,26941,651.64,28.56,2,2
1144,54,4,Concrete_Pour,10000,9,0,3,149,26941,651.64,28.56,2,5
1144,55,4,Brick_Masonry,10000,450,0,3,71,14262,199.89,14.25,7,11
1144,55,4,Rebar_Binding,10000,100,0,3,71,14262,199.89,14.25,1,1
1144,55,4,Concrete_Pour,10000,9,0,3,71,14262,199.89,14.25,1,2
1144,56,4,Brick_Masonry,10000,450,0,3,72,14460,201.99,14.45,7,11
1144,56,4,Rebar_Binding,10000,100,0,3,72,14460,201.99,14.45,1,1
1144,56,4,Concrete_Pour,10000,9,0,3,72,14460,201.99,14.45,1,2
1144,57,4,Brick_Masonry,10000,450,0,3,73,14784,206.5,14.77,7,11
1144,57,4,Rebar_Binding,10000,100,0,3,73,14784,206.5,14.77,1,1
1144,57,4,Concrete_Pour,10000,9,0,3,73,14784,206.5,14.77,1,2
1144,58,4,Brick_Masonry,10000,450,0,3,72,14540,203.09,14.53,7,11
1144,58,4,Rebar_Binding,10000,100,0,3,72,14540,203.09,14.53,1,1
1144,58,4,Concrete_Pour,10000,9,0,3,72,14540,203.09,14.53,1,2
1144,59,4,Brick_Masonry,10000,450,0,3,58,11736,163.93,11.72,5,8
1144,59,4,Rebar_Binding,10000,100,0,3,58,11736,163.93,11.72,1,1
1144,59,4,Concrete_Pour,10000,9,0,3,58,11736,163.93,11.72,1,2
1144,60,4,Brick_Masonry,10000,450,0,3,85,17149,239.53,17.13,9,14
1144,60,4,Rebar_Binding,10000,100,0,3,85,17149,239.53,17.13,1,1
1144,60,4,Concrete_Pour,10000,9,0,3,85,17149,239.53,17.13,1,3
1144,61,4,Brick_Masonry,10000,450,0,3,71,14400,201.14,14.39,7,11
1144,61,4,Rebar_Binding,10000,100,0,3,71,14400,201.14,14.39,1,1
1144,61,4,Concrete_Pour,10000,9,0,3,71,14400,201.14,14.39,1,2
1144,62,4,Brick_Masonry,10000,450,0,3,73,14621,204.22,14.61,7,11
1144,62,4,Rebar_Binding,10000,100,0,3,73,14621,204.22,14.61,1,1
1144,62,4,Concrete_Pour,10000,9,0,3,73,14621,204.22,14.61,1,2
1144,63,4,Brick_Masonry,10000,450,0,3,28,5823,81.34,5.82,2,3
1144,63,4,Concrete_Pour,10000,9,0,3,28,5823,81.34,5.82,1,2
1144,64,4,Brick_Masonry,10000,450,0,3,88,17682,246.97,17.66,7,11
1144,64,4,Rebar_Binding,10000,100,0,3,88,17682,246.97,17.66,1,1
1144,64,4,Concrete_Pour,10000,9,0,3,88,17682,246.97,17.66,1,2
1144,65,4,Brick_Masonry,10000,450,0,3,101,20288,283.38,20.27,12,18
1144,65,4,Rebar_Binding,10000,100,0,3,101,20288,283.38,20.27,1,1
1144,65,4,Concrete_Pour,10000,9,0,3,101,20288,283.38,20.27,1,3
1144,66,4,Brick_Masonry,10000,450,0,3,75,15101,210.93,15.09,7,11
1144,66,4,Rebar_Binding,10000,100,0,3,75,15101,210.93,15.09,1,1
1144,66,4,Concrete_Pour,10000,9,0,3,75,15101,210.93,15.09,1,2
1144,67,4,Brick_Masonry,10000,450,0,3,54,11017,153.89,11.01,4,6
1144,67,4,Rebar_Binding,10000,100,0,3,54,11017,153.89,11.01,1,1
1144,67,4,Concrete_Pour,10000,9,0,3,54,11017,153.89,11.01,1,2
1144,68,4,Brick_Masonry,10000,450,0,3,93,18576,259.47,18.56,10,15
1144,68,4,Rebar_Binding,10000,100,0,3,93,18576,259.47,18.56,1,1
1144,68,4,Concrete_Pour,10000,9,0,3,93,18576,259.47,18.56,1,3
1144,69,4,Brick_Masonry,10000,450,0,3,70,14185,198.14,14.17,7,11
1144,69,4,Rebar_Binding,10000,100,0,3,70,14185,198.14,14.17,1,1
1144,69,4,Concrete_Pour,10000,9,0,3,70,14185,198.14,14.17,1,2
1144,70,4,Brick_Masonry,10000,450,0,3,55,10978,153.34,10.97,4,6
1144,70,4,Rebar_Binding,10000,100,0,3,55,10978,153.34,10.97,1,1
1144,70,4,Concrete_Pour,10000,9,0,3,55,10978,153.34,10.97,1,2
1144,71,4,Brick_Masonry,10000,450,0,3,85,17167,239.77,17.15,9,14
1144,71,4,Rebar_Binding,10000,100,0,3,85,17167,239.77,17.15,1,1
1144,71,4,Concrete_Pour,10000,9,0,3,85,17167,239.77,17.15,1,3
1144,72,4,Brick_Masonry,10000,450,0,3,76,15248,212.98,15.23,7,11
1144,72,4,Rebar_Binding,10000,100,0,3,76,15248,212.98,15.23,1,1
1144,72,4,Concrete_Pour,10000,9,0,3,76,15248,212.98,15.23,1,2
1144,73,4,Brick_Masonry,10000,450,0,3,75,15160,211.75,15.14,7,11
1144,73,4,Rebar_Binding,10000,100,0,3,75,15160,211.75,15.14,1,1
1144,73,4,Concrete_Pour,10000,9,0,3,75,15160,211.75,15.14,1,2
1144,74,4,Brick_Masonry,10000,450,0,3,73,14679,205.03,14.66,7,11
1144,74,4,Rebar_Binding,10000,100,0,3,73,14679,205.03,14.66,1,1
1144,74,4,Concrete_Pour,10000,9,0,3,73,14679,205.03,14.66,1,2
1144,75,4,Brick_Masonry,10000,450,0,3,51,10309,144.0,10.3,4,6
1144,75,4,Rebar_Binding,10000,100,0,3,51,10309,144.0,10.3,1,1
1144,75,4,Concrete_Pour,10000,9,0,3,51,10309,144.0,10.3,1,2
1144,76,4,Brick_Masonry,10000,450,0,3,96,19263,269.05,19.24,10,15
1144,76,4,Rebar_Binding,10000,100,0,3,96,19263,269.05,19.24,1,1
1144,76,4,Concrete_Pour,10000,9,0,3,96,19263,269.05,19.24,1,3
1144,77,4,Brick_Masonry,10000,450,0,3,75,15084,210.69,15.07,7,11
1144,77,4,Rebar_Binding,10000,100,0,3,75,15084,210.69,15.07,1,1
1144,77,4,Concrete_Pour,10000,9,0,3,75,15084,210.69,15.07,1,2
1144,78,4,Brick_Masonry,10000,450,0,3,74,14916,208.35,14.9,7,11
1144,78,4,Rebar_Binding,10000,100,0,3,74,14916,208.35,14.9,1,1
1144,78,4,Concrete_Pour,10000,9,0,3,74,14916,208.35,14.9,1,2
1144,79,4,Brick_Masonry,10000,450,0,3,59,12058,168.43,12.05,5,8
1144,79,4,Rebar_Binding,10000,100,0,3,59,12058,168.43,12.05,1,1
1144,79,4,Concrete_Pour,10000,9,0,3,59,12058,168.43,12.05,1,2
1144,80,4,Brick_Masonry,10000,450,0,3,80,15987,223.3,15.97,8,12
1144,80,4,Rebar_Binding,10000,100,0,3,80,15987,223.3,15.97,1,1
1144,80,4,Concrete_Pour,10000,9,0,3,80,15987,223.3,15.97,1,2
1144,81,4,Brick_Masonry,10000,450,0,3,76,15183,212.07,15.17,7,11
1144,81,4,Rebar_Binding,10000,100,0,3,76,15183,212.07,15.17,1,1
1144,81,4,Concrete_Pour,10000,9,0,3,76,15183,212.07,15.17,1,2
1144,82,4,Brick_Masonry,10000,450,0,3,51,10385,145.06,10.38,4,6
1144,82,4,Rebar_Binding,10000,100,0,3,51,10385,145.06,10.38,1,1
1144,82,4,Concrete_Pour,10000,9,0,3,51,10385,145.06,10.38,1,2
1144,83,4,Brick_Masonry,10000,450,0,3,92,18466,257.93,18.45,10,15
1144,83,4,Rebar_Binding,10000,100,0,3,92,18466,257.93,18.45,1,1
1144,83,4,Concrete_Pour,10000,9,0,3,92,18466,257.93,18.45,1,3
1144,84,4,Brick_Masonry,10000,450,0,3,68,13784,192.54,13.77,6,9
1144,84,4,Rebar_Binding,10000,100,0,3,68,13784,192.54,13.77,1,1
1144,84,4,Concrete_Pour,10000,9,0,3,68,13784,192.54,13.77,1,2
1144,85,4,Brick_Masonry,10000,450,0,3,78,15625,218.24,15.61,7,11
1144,85,4,Rebar_Binding,10000,100,0,3,78,15625,218.24,15.61,1,1
1144,85,4,Concrete_Pour,10000,9,0,3,78,15625,218.24,15.61,1,2
1144,86,4,Brick_Masonry,10000,450,0,3,51,10376,144.94,10.37,4,6
1144,86,4,Rebar_Binding,10000,100,0,3,51,10376,144.94,10.37,1,1
1144,86,4,Concrete_Pour,10000,9,0,3,51,10376,144.94,10.37,1,2
1144,87,4,Brick_Masonry,10000,450,0,3,67,13460,188.0,13.45,7,11
1144,87,4,Rebar_Binding,10000,100,0,3,67,13460,188.0,13.45,1,1
1144,87,4,Concrete_Pour,10000,9,0,3,67,13460,188.0,13.45,1,2
1144,88,5,Brick_Masonry,10000,450,0,3,52,3597,50.25,13.99,2,3
1144,88,5,Rebar_Binding,10000,100,0,3,52,3597,50.25,13.99,1,1
1144,88,5,Plastering,10000,120,0,3,52,3597,50.25,13.99,6,9
1144,89,5,Brick_Masonry,10000,450,0,3,70,1416,19.77,20.24,1,2
1144,89,5,Plastering,10000,120,0,3,70,1416,19.77,20.24,6,9
1144,90,5,Plastering,10000,120,0,3,45,0,0.0,13.72,6,9
1144,91,5,Plastering,10000,120,0,3,48,0,0.0,14.52,6,9
1144,92,5,Plastering,10000,120,0,3,51,0,0.0,15.24,6,9
1144,93,5,Plastering,10000,120,0,3,32,0,0.0,9.67,4,6
1144,94,5,Plastering,10000,120,0,3,64,0,0.0,19.31,8,12
1144,95,5,Plastering,10000,120,0,3,45,0,0.0,13.7,6,9
1144,96,5,Plastering,10000,120,0,3,33,0,0.0,9.86,4,6
1144,97,5,Plastering,10000,120,0,3,46,0,0.0,13.86,6,9
1144,98,5,Plastering,10000,120,0,3,69,0,0.0,20.73,8,12
1144,99,5,Plastering,10000,120,0,3,16,0,0.0,5.05,2,3
1144,100,5,Plastering,10000,120,0,3,64,0,0.0,19.17,7,11
1144,101,5,Plastering,10000,120,0,3,63,0,0.0,19.13,8,12
1144,102,5,Plastering,10000,120,0,3,38,0,0.0,11.58,5,8
1144,103,5,Plastering,10000,120,0,3,41,0,0.0,12.27,5,8
1144,104,5,Plastering,10000,120,0,3,47,0,0.0,14.16,6,9
1144,105,5,Plastering,10000,120,0,3,64,0,0.0,19.36,8,12
1144,106,5,Plastering,10000,120,0,3,47,0,0.0,14.18,6,9
1144,107,5,Plastering,10000,120,0,3,50,0,0.0,14.91,6,9
1144,108,5,Plastering,10000,120,0,3,47,0,0.0,14.31,6,9
1144,109,5,Plastering,10000,120,0,3,50,0,0.0,15.12,6,9
1144,110,5,Plastering,10000,120,0,3,47,0,0.0,14.39,6,9
1144,111,5,Plastering,10000,120,0,3,33,0,0.0,10.0,4,6
1144,112,5,Plastering,10000,120,0,3,60,0,0.0,17.96,7,11
1144,113,5,Plastering,10000,120,0,3,37,0,0.0,11.32,4,6
1144,114,5,Plastering,10000,120,0,3,42,0,0.0,12.64,7,11
1145,1,1,Rebar_Binding,10000,100,0,0,166,0,1864.94,32.06,3,3
1145,1,1,Concrete_Pour,10000,9,0,0,166,0,1864.94,32.06,1,3
1145,1,1,Excavation,10000,75,0,0,166,0,1864.94,32.06,8,80
1145,2,1,Rebar_Binding,10000,100,0,0,372,0,4183.15,71.92,6,6
1145,2,1,Concrete_Pour,10000,9,0,0,372,0,4183.15,71.92,2,6
1145,3,1,Rebar_Binding,10000,100,0,0,492,0,5529.25,95.06,12,12
1145,3,1,Concrete_Pour,10000,9,0,0,492,0,5529.25,95.06,4,12
1145,4,1,Rebar_Binding,10000,100,0,0,333,0,3742.76,64.35,7,7
1145,4,1,Concrete_Pour,10000,9,0,0,333,0,3742.76,64.35,3,7
1145,5,1,Rebar_Binding,10000,100,0,0,357,0,4008.75,68.92,7,7
1145,5,1,Concrete_Pour,10000,9,0,0,357,0,4008.75,68.92,3,7
1145,6,1,Rebar_Binding,10000,100,0,0,337,0,3794.0,65.23,7,7
1145,6,1,Concrete_Pour,10000,9,0,0,337,0,3794.0,65.23,3,7
1145,7,1,Rebar_Binding,10000,100,0,0,234,0,2623.37,45.1,3,3
1145,7,1,Concrete_Pour,10000,9,0,0,234,0,2623.37,45.1,1,3
1145,8,1,Rebar_Binding,10000,100,0,0,455,0,5113.96,87.92,10,10
1145,8,1,Concrete_Pour,10000,9,0,0,455,0,5113.96,87.92,4,10
1145,9,1,Rebar_Binding,10000,100,0,0,333,0,3738.78,64.28,7,7
1145,9,1,Concrete_Pour,10000,9,0,0,333,0,3738.78,64.28,3,7
1145,10,1,Rebar_Binding,10000,100,0,0,373,0,4191.99,72.07,7,7
1145,10,1,Concrete_Pour,10000,9,0,0,373,0,4191.99,72.07,3,7
1145,11,1,Rebar_Binding,10000,100,0,0,346,0,3887.9,66.84,7,7
1145,11,1,Concrete_Pour,10000,9,0,0,346,0,3887.9,66.84,3,7
1145,12,1,Rebar_Binding,10000,100,0,0,261,0,2942.56,50.59,4,4
1145,12,1,Concrete_Pour,10000,9,0,0,261,0,2942.56,50.59,2,4
1145,13,1,Rebar_Binding,10000,100,0,0,302,0,3390.9,58.3,7,7
1145,13,1,Concrete_Pour,10000,9,0,0,302,0,3390.9,58.3,3,7
1145,14,2,Brick_Masonry,10000,450,0,0,224,2285,2520.62,55.44,1,2
1145,14,2,Rebar_Binding,10000,100,0,0,224,2285,2520.62,55.44,4,4
1145,14,2,Concrete_Pour,10000,9,0,0,224,2285,2520.62,55.44,2,4
1145,15,2,Brick_Masonry,10000,450,0,0,519,6487,5824.58,134.47,3,5
1145,15,2,Rebar_Binding,10000,100,0,0,519,6487,5824.58,134.47,11,11
1145,15,2,Concrete_Pour,10000,9,0,0,519,6487,5824.58,134.47,4,11
1145,16,2,Brick_Masonry,10000,450,0,0,356,4976,3996.23,95.05,2,3
1145,16,2,Rebar_Binding,10000,100,0,0,356,4976,3996.23,95.05,7,7
1145,16,2,Concrete_Pour,10000,9,0,0,356,4976,3996.23,95.05,3,7
1145,17,2,Brick_Masonry,10000,450,0,0,236,3339,2658.48,63.38,1,2
1145,17,2,Rebar_Binding,10000,100,0,0,236,3339,2658.48,63.38,4,4
1145,17,2,Concrete_Pour,10000,9,0,0,236,3339,2658.48,63.38,2,4
1145,18,2,Brick_Masonry,10000,450,0,0,401,5659,4505.69,107.42,3,5
1145,18,2,Rebar_Binding,10000,100,0,0,401,5659,4505.69,107.42,9,9
1145,18,2,Concrete_Pour,10000,9,0,0,401,5659,4505.69,107.42,3,9
1145,19,2,Brick_Masonry,10000,450,0,0,344,4846,3857.78,91.97,2,3
1145,19,2,Rebar_Binding,10000,100,0,0,344,4846,3857.78,91.97,7,7
1145,19,2,Concrete_Pour,10000,9,0,0,344,4846,3857.78,91.97,3,7
1145,20,2,Brick_Masonry,10000,450,0,0,318,4486,3571.98,85.16,2,3
1145,20,2,Rebar_Binding,10000,100,0,0,318,4486,3571.98,85.16,6,6
1145,20,2,Concrete_Pour,10000,9,0,0,318,4486,3571.98,85.16,2,6
1145,21,2,Brick_Masonry,10000,450,0,0,229,3236,2576.32,61.42,2,3
1145,21,2,Rebar_Binding,10000,100,0,0,229,3236,2576.32,61.42,5,5
1145,21,2,Concrete_Pour,10000,9,0,0,229,3236,2576.32,61.42,2,5
1145,22,3,Brick_Masonry,10000,450,0,0,131,976,1967.89,25.63,1,2
1145,22,3,Rebar_Binding,10000,100,0,0,131,976,1967.89,25.63,4,4
1145,22,3,Concrete_Pour,10000,9,0,0,131,976,1967.89,25.63,1,3
1145,23,3,Brick_Masonry,10000,450,0,0,114,326,2022.77,16.7,1,2
1145,23,3,Rebar_Binding,10000,100,0,0,114,326,2022.77,16.7,3,3
1145,23,3,Concrete_Pour,10000,9,0,0,114,326,2022.77,16.7,1,2
1145,24,3,Brick_Masonry,10000,450,0,0,112,74,2098.29,13.55,1,2
1145,24,3,Rebar_Binding,10000,100,0,0,112,74,2098.29,13.55,5,5
1145,24,3,Concrete_Pour,10000,9,0,0,112,74,2098.29,13.55,1,3
1145,25,3,Brick_Masonry,10000,450,0,0,91,2,1759.69,10.51,1,2
1145,25,3,Rebar_Binding,10000,100,0,0,91,2,1759.69,10.51,3,3
1145,25,3,Concrete_Pour,10000,9,0,0,91,2,1759.69,10.51,1,2
1145,26,3,Rebar_Binding,10000,100,0,0,85,0,1639.65,9.77,3,3
1145,26,3,Concrete_Pour,10000,9,0,0,85,0,1639.65,9.77,1,2
1145,27,3,Rebar_Binding,10000,100,0,0,35,0,683.25,4.07,1,1
1145,27,3,Concrete_Pour,10000,9,0,0,35,0,683.25,4.07,1,2
1145,28,3,Rebar_Binding,10000,100,0,0,102,0,1959.12,11.68,3,3
1145,28,3,Concrete_Pour,10000,9,0,0,102,0,1959.12,11.68,1,2
1145,29,3,Rebar_Binding,10000,100,0,0,51,0,994.15,5.93,2,2
1145,29,3,Concrete_Pour,10000,9,0,0,51,0,994.15,5.93,1,2
1145,30,3,Rebar_Binding,10000,100,0,0,128,0,2454.51,14.63,5,5
1145,30,3,Concrete_Pour,10000,9,0,0,128,0,2454.51,14.63,1,3
1145,31,3,Rebar_Binding,10000,100,0,0,125,0,2399.35,14.3,6,6
1145,31,3,Concrete_Pour,10000,9,0,0,125,0,2399.35,14.3,1,3
1145,32,3,Rebar_Binding,10000,100,0,0,61,0,1185.08,7.06,2,2
1145,32,3,Concrete_Pour,10000,9,0,0,61,0,1185.08,7.06,1,2
1145,33,3,Rebar_Binding,10000,100,0,0,112,0,2152.44,12.83,5,5
1145,33,3,Concrete_Pour,10000,9,0,0,112,0,2152.44,12.83,1,3
1145,34,3,Rebar_Binding,10000,100,0,0,84,0,1624.88,9.68,3,3
1145,34,3,Concrete_Pour,10000,9,0,0,84,0,1624.88,9.68,1,2
1145,35,3,Rebar_Binding,10000,100,0,0,96,0,1841.84,10.98,4,4
1145,35,3,Concrete_Pour,10000,9,0,0,96,0,1841.84,10.98,1,2
1145,36,3,Rebar_Binding,10000,100,0,0,84,0,1620.85,9.66,3,3
1145,36,3,Concrete_Pour,10000,9,0,0,84,0,1620.85,9.66,1,2
1145,37,3,Rebar_Binding,10000,100,0,0,91,0,1757.06,10.47,3,3
1145,37,3,Concrete_Pour,10000,9,0,0,91,0,1757.06,10.47,1,2
1145,38,3,Rebar_Binding,10000,100,0,0,66,0,1279.69,7.63,2,2
1145,38,3,Concrete_Pour,10000,9,0,0,66,0,1279.69,7.63,1,2
1145,39,3,Rebar_Binding,10000,100,0,1,106,0,2042.26,12.17,4,4
1145,39,3,Concrete_Pour,10000,9,0,1,106,0,2042.26,12.17,1,3
1145,40,3,Rebar_Binding,10000,100,0,1,85,0,1632.53,9.73,3,3
1145,40,3,Concrete_Pour,10000,9,0,1,85,0,1632.53,9.73,1,2
1145,41,3,Rebar_Binding,10000,100,0,1,76,0,1468.41,8.75,2,2
1145,41,3,Concrete_Pour,10000,9,0,1,76,0,1468.41,8.75,1,2
1145,42,3,Rebar_Binding,10000,100,0,1,71,0,1378.3,8.21,3,3
1145,42,3,Concrete_Pour,10000,9,0,1,71,0,1378.3,8.21,1,2
1145,43,3,Rebar_Binding,10000,100,0,1,91,0,1754.2,10.46,3,3
1145,43,3,Concrete_Pour,10000,9,0,1,91,0,1754.2,10.46,1,2
1145,44,3,Rebar_Binding,10000,100,0,1,117,0,2241.87,13.36,5,5
1145,44,3,Concrete_Pour,10000,9,0,1,117,0,2241.87,13.36,1,3
1145,45,3,Rebar_Binding,10000,100,0,1,68,0,1318.53,7.86,2,2
