project_id,week_number,site_dimensions,site_area_sqft,construction_stage,floors_completed,total_floors,property_type,work_pace,weather_condition,lost_days,weather_factor,req_cement_bags,req_steel_kg,req_bricks_nos,req_sand_tons
1145,191,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,33,0,0,10.04
1145,192,100x100,10000,5,4,4,4x3BHK,Normal,Light_Rain,1,0.72,24,0,0,7.48
1145,193,100x100,10000,5,4,4,4x3BHK,Normal,Light_Rain,1,0.72,29,0,0,8.59
1145,194,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,45,0,0,13.44
1145,195,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,33,0,0,10.05
1145,196,100x100,10000,5,4,4,4x3BHK,Normal,Light_Rain,1,0.72,24,0,0,7.26
1145,197,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,41,0,0,12.48
1145,198,100x100,10000,5,4,4,4x3BHK,Normal,Heavy_Rain,2,0.37,12,0,0,3.66
1145,199,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,56,0,0,16.73
1145,200,100x100,10000,5,4,4,4x3BHK,Normal,Heavy_Rain,2,0.37,12,0,0,3.65
1145,201,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,53,0,0,15.86
1145,202,100x100,10000,5,4,4,4x3BHK,Normal,Light_Rain,1,0.72,26,0,0,7.83
1145,203,100x100,10000,5,4,4,4x3BHK,Normal,High_Wind,1,0.68,27,0,0,8.2
1145,204,100x100,10000,5,4,4,4x3BHK,Normal,Heavy_Rain,2,0.37,16,0,0,5.05
1145,205,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,63,0,0,18.82
1145,206,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,36,0,0,10.7
1145,207,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,34,0,0,10.25
1145,208,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,34,0,0,10.35
1145,209,100x100,10000,5,4,4,4x3BHK,Normal,Light_Rain,1,0.72,24,0,0,7.46
1145,210,100x100,10000,5,4,4,4x3BHK,Normal,Normal,0,1,43,0,0,12.85
1145,211,100x100,10000,5,4,4,4x3BHK,Normal,High_Wind,1,0.68,16,0,0,4.92
1146,1,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,331,3721.61,0,63.99
1146,2,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,670,7532.84,0,129.51
1146,3,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,486,5462.65,0,93.92
1146,4,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,503,5648.05,0,97.11
1146,5,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,489,5494.81,0,94.47
1146,6,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,524,5889.73,0,101.26
1146,7,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,506,5688.2,0,97.8
1146,8,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,518,5824.04,0,100.13
1146,9,100x100,10000,1,0,4,4x3BHK,Fast_Track,Normal,0,1,335,3773,0,64.87
1146,10,100x100,10000,2,0,4,4x3BHK,Fast_Track,Normal,0,1,424,4757.13,4347,104.8
1146,11,100x100,10000,2,0,4,4x3BHK,Fast_Track,High_Wind,1,0.72,408,4590.67,5326,107.12
1146,12,100x100,10000,2,0,4,4x3BHK,Fast_Track,Light_Rain,1,0.75,478,5367.69,6585,127.14
1146,13,100x100,10000,2,0,4,4x3BHK,Fast_Track,Normal,0,1,597,6700.25,8367,159.48
1146,14,100x100,10000,2,0,4,4x3BHK,Fast_Track,Normal,0,1,429,4822.46,6057,114.97
1146,15,100x100,10000,2,0,4,4x3BHK,Fast_Track,Light_Rain,1,0.75,221,2485.21,3121,59.25
1146,16,100x100,10000,3,0,4,4x3BHK,Fast_Track,Normal,0,1,226,3216.05,1993,47.54
1146,17,100x100,10000,3,0,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,175,2971.31,720,27.96
1146,18,100x100,10000,3,0,4,4x3BHK,Fast_Track,Normal,0,1,191,3533.18,251,24.62
1146,19,100x100,10000,3,0,4,4x3BHK,Fast_Track,Normal,0,1,129,2487.09,0,14.82
1146,20,100x100,10000,3,0,4,4x3BHK,Fast_Track,High_Wind,1,0.7,88,1704.14,0,10.16
1146,21,100x100,10000,3,0,4,4x3BHK,Fast_Track,Heatwave,0,0.8,130,2505.08,0,14.93
1146,22,100x100,10000,3,0,4,4x3BHK,Fast_Track,Heatwave,0,0.8,124,2378.93,0,14.18
1146,23,100x100,10000,3,0,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,117,2251.45,0,13.42
1146,24,100x100,10000,3,0,4,4x3BHK,Fast_Track,Heatwave,0,0.8,131,2528.13,0,15.07
1146,25,100x100,10000,3,0,4,4x3BHK,Fast_Track,Heatwave,0,0.8,132,2536.53,0,15.12
1146,26,100x100,10000,3,0,4,4x3BHK,Fast_Track,Heatwave,0,0.8,125,2424.81,0,14.45
1146,27,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,148,2841.48,0,16.94
1146,28,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,135,2599.66,0,15.49
1146,29,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,120,2324.05,0,13.85
1146,30,100x100,10000,3,1,4,4x3BHK,Fast_Track,Heatwave,0,0.8,109,2103.62,0,12.54
1146,31,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,147,2818.28,0,16.8
1146,32,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,128,2473.3,0,14.74
1146,33,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,124,2399.25,0,14.3
1146,34,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,127,2443.64,0,14.56
1146,35,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,131,2523.72,0,15.04
1146,36,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,120,2311.89,0,13.78
1146,37,100x100,10000,3,1,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,100,1938.46,0,11.55
1146,38,100x100,10000,3,1,4,4x3BHK,Fast_Track,Normal,0,1,159,3057.79,0,18.23
1146,39,100x100,10000,3,2,4,4x3BHK,Fast_Track,High_Wind,1,0.7,86,1673.72,0,9.98
1146,40,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,161,3101.94,0,18.49
1146,41,100x100,10000,3,2,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,94,1800.06,0,10.73
1146,42,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,163,3135.82,0,18.69
1146,43,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,123,2382.72,0,14.2
1146,44,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,132,2531.08,0,15.09
1146,45,100x100,10000,3,2,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,87,1690.79,0,10.08
1146,46,100x100,10000,3,2,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,114,2199.25,0,13.11
1146,47,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,169,3238.75,0,19.3
1146,48,100x100,10000,3,2,4,4x3BHK,Fast_Track,High_Wind,1,0.7,92,1779.71,0,10.61
1146,49,100x100,10000,3,2,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,124,2384.79,0,14.21
1146,50,100x100,10000,3,2,4,4x3BHK,Fast_Track,Normal,0,1,158,3044.39,0,18.15
1146,51,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,133,2550.48,0,15.2
1146,52,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,120,2317.86,0,13.82
1146,53,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,136,2622.54,0,15.63
1146,54,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,124,2394.35,0,14.27
1146,55,100x100,10000,3,3,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,93,1792.11,0,10.68
1146,56,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,157,3025.21,0,18.03
1146,57,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,133,2562.19,0,15.27
1146,58,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,120,2323.35,0,13.85
1146,59,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,132,2543.58,0,15.16
1146,60,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,123,2384.95,0,14.22
1146,61,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,129,2486.15,0,14.82
1146,62,100x100,10000,3,3,4,4x3BHK,Fast_Track,Normal,0,1,130,2508.98,0,14.95
1146,63,100x100,10000,3,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,64,1239.48,0,7.39
1146,64,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,88,919.35,9621,14.29
1146,65,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,117,662.82,19316,21.64
1146,66,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,71,200.12,14327,14.31
1146,67,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,51,144.64,10355,10.35
1146,68,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,89,249.06,17832,17.81
1146,69,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,74,208.21,14906,14.89
1146,70,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,70,195.37,13988,13.97
1146,71,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,76,213.53,15287,15.27
1146,72,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,68,191.74,13727,13.71
1146,73,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,75,211.64,15152,15.14
1146,74,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,69,195.45,13993,13.98
1146,75,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,77,215.4,15421,15.41
1146,76,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,68,191.57,13714,13.7
1146,77,100x100,10000,4,4,4,4x3BHK,Fast_Track,High_Wind,1,0.7,51,143.65,10285,10.27
1146,78,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,73,205.69,14726,14.71
1146,79,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,90,252.27,18061,18.04
1146,80,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,76,212.67,15227,15.21
1146,81,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,70,196.81,14090,14.08
1146,82,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,205.95,14745,14.73
1146,83,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,72,200.53,14357,14.34
1146,84,100x100,10000,4,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.4,28,81.29,5819,5.81
1146,85,100x100,10000,4,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.4,47,132.47,9484,9.47
1146,86,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,146,408.6,29254,29.23
1146,87,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,52,148.17,10608,10.6
1146,88,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,89,249.52,17864,17.85
1146,89,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,204.05,14609,14.59
1146,90,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,50,142.22,10182,10.17
1146,91,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,97,271.85,19462,19.44
1146,92,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,205.98,14746,14.73
1146,93,100x100,10000,4,4,4,4x3BHK,Fast_Track,High_Wind,1,0.7,49,138.17,9892,9.88
1146,94,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,93,262.07,18762,18.74
1146,95,100x100,10000,4,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.4,28,79.68,5705,5.7
1146,96,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,120,335.34,24009,23.98
1146,97,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,72,204.66,14652,14.64
1146,98,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,205.51,14713,14.7
1146,99,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,68,192.9,13810,13.8
1146,100,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,71,199.84,14307,14.29
1146,101,100x100,10000,4,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.4,30,85.24,6103,6.1
1146,102,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,84,234.93,16820,16.8
1146,103,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,100,280.65,20092,20.07
1146,104,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,75,210.98,15105,15.09
1146,105,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,204.26,14624,14.61
1146,106,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,72,200.8,14375,14.36
1146,107,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,73,205.49,14713,14.7
1146,108,100x100,10000,4,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.73,50,143.15,10248,10.24
1146,109,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,90,250.57,17939,17.92
1146,110,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,71,201.4,14420,14.4
1146,111,100x100,10000,4,4,4,4x3BHK,Fast_Track,Normal,0,1,52,144.86,10371,10.36
1146,112,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,51,47.05,3369,13.78
1146,113,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,66,17.4,1245,19.04
1146,114,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,48,0.55,40,14.57
1146,115,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heatwave,0,0.78,37,0.02,1,11.32
1146,116,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,61,0,0,18.13
1146,117,100x100,10000,5,4,4,4x3BHK,Fast_Track,High_Wind,1,0.68,32,0,0,9.74
1146,118,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,65,0,0,19.69
1146,119,100x100,10000,5,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.72,33,0,0,10.21
1146,120,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,62,0,0,18.45
1146,121,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,49,0,0,14.97
1146,122,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heatwave,0,0.78,38,0,0,11.59
1146,123,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,59,0,0,17.72
1146,124,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,46,0,0,14.02
1146,125,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,50,0,0,15.16
1146,126,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,48,0,0,14.62
1146,127,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heatwave,0,0.78,37,0,0,11.39
1146,128,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,59,0,0,17.67
1146,129,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,49,0,0,15.05
1146,130,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,47,0,0,14.45
1146,131,100x100,10000,5,4,4,4x3BHK,Fast_Track,High_Wind,1,0.68,31,0,0,9.44
1146,132,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,63,0,0,18.75
1146,133,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,48,0,0,14.65
1146,134,100x100,10000,5,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.72,35,0,0,10.62
1146,135,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,61,0,0,18.12
1146,136,100x100,10000,5,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.72,36,0,0,10.81
1146,137,100x100,10000,5,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.72,45,0,0,13.65
1146,138,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,67,0,0,20.03
1146,139,100x100,10000,5,4,4,4x3BHK,Fast_Track,Light_Rain,1,0.72,33,0,0,10.04
1146,140,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.37,23,0,0,7.16
1146,141,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,86,0,0,25.84
1146,142,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heatwave,0,0.78,36,0,0,10.88
1146,143,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,59,0,0,17.51
1146,144,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,48,0,0,14.48
1146,145,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,51,0,0,15.55
1146,146,100x100,10000,5,4,4,4x3BHK,Fast_Track,Heavy_Rain,2,0.37,17,0,0,5.4
1146,147,100x100,10000,5,4,4,4x3BHK,Fast_Track,Normal,0,1,53,0,0,15.9
1147,1,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,311,3499.95,0,55.88
1147,2,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,591,6636.95,0,105.96
1147,3,100x100,10000,1,0,5,4x3BHK,Normal,Heavy_Rain,2,0.37,173,1948.11,0,31.1
1147,4,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,754,8461.47,0,135.09
1147,5,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,481,5404.71,0,86.29
1147,6,100x100,10000,1,0,5,4x3BHK,Normal,Heavy_Rain,2,0.37,176,1983.31,0,31.66
1147,7,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,746,8376.57,0,133.73
1147,8,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,492,5524.99,0,88.21
1147,9,100x100,10000,1,0,5,4x3BHK,Normal,Heatwave,0,0.78,363,4087.14,0,65.25
1147,10,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,548,6154.26,0,98.25
1147,11,100x100,10000,1,0,5,4x3BHK,Normal,Light_Rain,1,0.72,332,3729.76,0,59.55
1147,12,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,630,7072.32,0,112.91
1147,13,100x100,10000,1,0,5,4x3BHK,Normal,Normal,0,1,314,3534.49,0,56.43
1147,14,100x100,10000,2,0,5,4x3BHK,Normal,Normal,0,1,388,4361.57,4004,94.74
1147,15,100x100,10000,2,0,5,4x3BHK,Normal,Normal,0,1,569,6383.04,7395,148.28
1147,16,100x100,10000,2,0,5,4x3BHK,Normal,Heavy_Rain,2,0.43,166,1870.21,2349,44.59
1147,17,100x100,10000,2,0,5,4x3BHK,Normal,Normal,0,1,644,7230.89,9082,172.39
1147,18,100x100,10000,2,0,5,4x3BHK,Normal,Heatwave,0,0.82,333,3741.15,4699,89.19
1147,19,100x100,10000,2,0,5,4x3BHK,Normal,High_Wind,1,0.72,345,3884.73,4879,92.62
1147,20,100x100,10000,2,0,5,4x3BHK,Normal,Normal,0,1,541,6074.03,7629,144.81
1147,21,100x100,10000,2,0,5,4x3BHK,Normal,Light_Rain,1,0.75,210,2368.94,2975,56.48
1147,22,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,187,2573.75,1816,41.19
1147,23,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,174,2853.2,865,29.32
1147,24,100x100,10000,3,0,5,4x3BHK,Normal,Heatwave,0,0.8,79,1492.89,26,9.27
1147,25,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,104,2009.33,5,12.05
1147,26,100x100,10000,3,0,5,4x3BHK,Normal,Heavy_Rain,2,0.4,35,686.96,0,4.09
1147,27,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,134,2572.71,0,15.33
1147,28,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,94,1822.99,0,10.87
1147,29,100x100,10000,3,0,5,4x3BHK,Normal,Heavy_Rain,2,0.4,34,659.17,0,3.93
1147,30,100x100,10000,3,0,5,4x3BHK,Normal,Light_Rain,1,0.73,106,2042.55,0,12.17
1147,31,100x100,10000,3,0,5,4x3BHK,Normal,Heavy_Rain,2,0.4,47,903.48,0,5.38
1147,32,100x100,10000,3,0,5,4x3BHK,Normal,Heatwave,0,0.8,135,2610.24,0,15.56
1147,33,100x100,10000,3,0,5,4x3BHK,Normal,Light_Rain,1,0.73,88,1699.31,0,10.13
1147,34,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,114,2180.06,0,12.99
1147,35,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,89,1726.19,0,10.29
1147,36,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,86,1665.79,0,9.93
1147,37,100x100,10000,3,0,5,4x3BHK,Normal,Normal,0,1,93,1787.2,0,10.65
1147,38,100x100,10000,3,0,5,4x3BHK,Normal,Heavy_Rain,2,0.4,36,696.22,0,4.15
1147,39,100x100,10000,3,1,5,4x3BHK,Normal,Heavy_Rain,2,0.4,57,1109,0,6.61
1147,40,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,169,3254.75,0,19.4
1147,41,100x100,10000,3,1,5,4x3BHK,Normal,Heavy_Rain,2,0.4,34,652.54,0,3.89
1147,42,100x100,10000,3,1,5,4x3BHK,Normal,Light_Rain,1,0.73,104,2009.04,0,11.97
1147,43,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,125,2396.28,0,14.28
1147,44,100x100,10000,3,1,5,4x3BHK,Normal,Heatwave,0,0.8,69,1337.96,0,7.97
1147,45,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,109,2097.36,0,12.5
1147,46,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,88,1701.71,0,10.14
1147,47,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,88,1697.55,0,10.12
1147,48,100x100,10000,3,1,5,4x3BHK,Normal,Light_Rain,1,0.73,64,1242.06,0,7.4
1147,49,100x100,10000,3,1,5,4x3BHK,Normal,Light_Rain,1,0.73,78,1503.01,0,8.96
1147,50,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,115,2210.86,0,13.18
1147,51,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,90,1731.46,0,10.32
1147,52,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,89,1711.05,0,10.2
1147,53,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,85,1647.09,0,9.82
1147,54,100x100,10000,3,1,5,4x3BHK,Normal,High_Wind,1,0.7,65,1258.61,0,7.5
1147,55,100x100,10000,3,1,5,4x3BHK,Normal,Normal,0,1,118,2265.91,0,13.51
1147,56,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,87,1687,0,10.06
1147,57,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,92,1767.13,0,10.53
1147,58,100x100,10000,3,2,5,4x3BHK,Normal,Light_Rain,1,0.73,63,1225.25,0,7.3
1147,59,100x100,10000,3,2,5,4x3BHK,Normal,Heatwave,0,0.8,93,1783.86,0,10.63
1147,60,100x100,10000,3,2,5,4x3BHK,Normal,High_Wind,1,0.7,73,1418.8,0,8.46
1147,61,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,116,2232.97,0,13.31
1147,62,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,93,1779.56,0,10.61
1147,63,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,83,1609.58,0,9.59
1147,64,100x100,10000,3,2,5,4x3BHK,Normal,Heavy_Rain,2,0.4,36,694.23,0,4.14
1147,65,100x100,10000,3,2,5,4x3BHK,Normal,Heatwave,0,0.8,115,2217.74,0,13.22
1147,66,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,121,2326.88,0,13.87
1147,67,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,90,1737.99,0,10.36
1147,68,100x100,10000,3,2,5,4x3BHK,Normal,Heavy_Rain,2,0.4,34,660.55,0,3.94
1147,69,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,142,2739.4,0,16.33
1147,70,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,90,1743.21,0,10.39
1147,71,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,84,1636.38,0,9.75
1147,72,100x100,10000,3,2,5,4x3BHK,Normal,Normal,0,1,94,1797.74,0,10.71
1147,73,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,85,1642.51,0,9.79
1147,74,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,64,1235.19,0,7.36
1147,75,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,83,1592.46,0,9.49
1147,76,100x100,10000,3,3,5,4x3BHK,Normal,Heavy_Rain,2,0.4,48,929.9,0,5.54
1147,77,100x100,10000,3,3,5,4x3BHK,Normal,Heavy_Rain,2,0.4,65,1256.38,0,7.49
1147,78,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,185,3554.21,0,21.18
1147,79,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,86,1659.9,0,9.89
1147,80,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,90,1730.46,0,10.31
1147,81,100x100,10000,3,3,5,4x3BHK,Normal,Heavy_Rain,2,0.4,34,657.4,0,3.92
1147,82,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,136,2625.51,0,15.65
1147,83,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,67,1283.86,0,7.65
1147,84,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,79,1520.98,0,9.07
1147,85,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,89,1713.72,0,10.21
1147,86,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,90,1744.39,0,10.4
1147,87,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,120,2306.84,0,13.75
1147,88,100x100,10000,3,3,5,4x3BHK,Normal,Normal,0,1,88,1695.5,0,10.11
1147,89,100x100,10000,3,3,5,4x3BHK,Normal,Light_Rain,1,0.73,63,1214.15,0,7.24
1147,90,100x100,10000,3,4,5,4x3BHK,Normal,Normal,0,1,114,2211.25,0,13.18
1147,91,100x100,10000,3,4,5,4x3BHK,Normal,Heavy_Rain,2,0.4,36,695.91,0,4.15
1147,92,100x100,10000,3,4,5,4x3BHK,Normal,Normal,0,1,137,2641.72,0,15.75
1147,93,100x100,10000,3,4,5,4x3BHK,Normal,Heatwave,0,0.8,69,1342.26,0,8
1147,94,100x100,10000,3,4,5,4x3BHK,Normal,Normal,0,1,110,2103.25,0,12.54
